Web Attack: Siemens Solid Edge Memory Corruption 4	This signature detects attempts to exploit a memory corruption vulnerability in Siemens Solid Edge which could result in remote code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Siemens Solid Edge Memory Corruption	This signature detects attempts to exploit a memory corruption vulnerability in Siemens Solid Edge which could result in remote code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Siemens SIMATIC WinCC CVE-2013-0674 2	This signature detects attempts to exploit a vulnerability in Siemens SIMATIC WinCC SCADA which may result in remote code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Sibhost SWF File Download	This signature detects attempts to download exploits from a malicious toolkit which may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Sibhost Exploit Kit Website	This signature detects attempts to download exploits from Sibhost toolkit that may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Siemens SIMATIC WinCC CVE-2013-0674	This signature detects attempts to exploit a vulnerability in Siemens SIMATIC WinCC SCADA which may result in remote code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Shellcode Download Activity 5	This signature will detect attempts to download various shellcodes, which can used to perform various harmful activities on user's system.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Shenzhen TVT DVR Remote Code Execution	This signature detects the attempt to exploit a remote code execution vulnerability in Shenzhen TVT DVR.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Sharpshooter Website	This signature detects malicious payload activity served by SharpShooter.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: SGI InfoSearch fname Exec CVE-2000-0207	This signature detects attempts to execute the infosrch CGI script that allows remote commands to be executed with the web server's privileges.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: SEPM SQL Injection	This signature detects attempts to exploit multiple security bypass vulnerability in Symantec Endpoint Protection and Symantec Endpoint Protection Manager.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Shellcode Download Activity 4	This signature will detect attempts to download various shellcodes, which can used to perform various harmful activities on user's system.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Shellcode Download Activity	This signature will detect attempts to download various shellcodes, which can used to perform various harmful activities on user's system.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Seeyon Office HTML Servlet Arbitrary File Upload	This signature detects the attempt to exploit an arbitrary file upload vulnerability in Seeyon Office HTML servlet.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Shadow Stream Recorder ASX File BO	This signature detects attempts to exploit a buffer overflow vulnerability in Mini-stream Software products which could result in remote code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: SeaCMS Authenticated PHP Code Execution CVE-2017-17561	This signature detects the attempt to exploit PHP code execution vulnerability on the affected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: SeaCMS PHP Code Execution	This signature detects the attempt to exploit PHP code execution vulnerability on the affected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Scanbot Scanner Request	This signature detects Masscan scans on the machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: SAP Remote Code Execution	This signature detects attempts to exploit a remote code execution vulnerability on SAP servers.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Schneider Electric Products CVE-2019-6814 Security Bypass	This signature detects the attempt to exploit Security Bypass vulnerability on the affected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Schneider Electric U.Motion Builder RCE CVE-2018-7841	This signature detects attempts to exploit a remote code execution vulnerability in Schneider Electric U.Motion Builder.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Schneider Electric OFS CVE-2014-0774	This signature detects attempts of leveraging a stack buffer overflow in Schneider Electric OPC Factory Server (OSF) which could lead to arbitrary code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: SAP Crystal Reports CVE-2010-2590 2	This signature detects an attempt to exploit a buffer overflow vulnerability in SAP Crystal Reports which may result in remote code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: SAP Crystal Reports CVE-2010-2590	This signature detects an attempt to exploit a buffer overflow vulnerability in SAP Crystal Reports which may result in remote code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: SAP Management Console OSEXEC	This signature detect attempts to exploit a remote code execution vulnerability in SAP Management Console	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Sakura Exploit Toolkit Website	This signature detects attempts to download exploits from a malicious toolkit which may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Samsung Security Manager RCE	This signature detects attempts to execute arbitrary code on the server with SYSTEM privileges. Failed exploit attempts will likely result in denial-of-service conditions.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Sakura Exploit Toolkit Website 2	This signature detects attempts to download exploits from a malicious toolkit which may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: SAP Crystal Reports CVE-2010-2590 3	This signature detects an attempt to exploit a buffer overflow vulnerability in SAP Crystal Reports which may result in remote code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Sakura Exploit Kit Website 8	This signature detects attempts to download exploits from Sakura toolkit that may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Sakura Exploit Kit Website 7	This signature detects attempts to download exploits from Sakura toolkit that may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: RTMP Type Confusion CVE-2012-0779 2	This signature will detect attempts to exploit a remote code execution vulnerability in Adobe Flash Player.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Ruby On Rails Information Disclosure CVE-2019-5418	This signature detects attempts to exploit an information disclosure vulnerability in Ruby on Rails.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack : Safari CVE-2017-2316	An attacker can exploit this issue to cause  arbitrary file execution and arbitrary file read.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Website 4	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rocket Servergraph CVE-2014-3914	This signature detects attempts of leveraging multiple security vulnerabilities in Rocket Servergraph which could lead to execute arbitrary commands, compromise the application, read or write or delete  arbitrary files from the file system.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Safari Applescript Exec CVE-2015-7007	Signature detects attempts to exploit applescript editor to execute arbitrary code. Successfully exploits will lead to victim machine compromised.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rockwell Automation CCW CVE-2014-5424	This signature detects the attempt to execute arbitrary code in the context of the application using the  ActiveX control. Failed exploit attempts will likely result in  denial-of-service conditions.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Ruby On Rails CVE-2013-0333	This signature detects attempts to exploit an arbitrary code execution vulnerability in Ruby on Rails.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Website 8	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Website 22	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Redirection 6	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Website 12	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Redirection 4	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: RIG Exploit Kit Website 2	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Website 14	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Redirection 5	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit SWF Download	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Redirection 13	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Download 5	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Redirection 3	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Redirection 11	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Redirection	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Remote Authentication Bypass CVE-2013-6026	This signature detects attempts to exploit a remote authentication bypass vulnerability in D-Link products.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rig Exploit Kit Redirection 12	This signature detects a fake antivirus scan page that displays false virus scan results.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Remote OS Command Injection	This signature detects attempts to exploit a command injection vulnerability through HTTP requests.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Red Exploit Kit Redirect 3	This signature detects attempts to download exploits from Red kit that may compromise a computer through various vendor vulnerabilities	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Red Exploit Kit Redirect	This signature detects attempts to download exploits from a malicious toolkit which may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Red Exploit Kit PDF Download	This signature detects attempts to download exploits from a malicious toolkit which may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Realtek SDK RCE CVE-2014-8361	This signature detects attempts to exploit a remote code execution vulnerability in Realtek rtl81xx SDK.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Red Dot Exploit Kit Download 2	This signature detects attempts to download exploits from a malicious toolkit which may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Rejetto HttpFileServer CVE-2014-6287	This signature detects attempts of leveraging a vulnerability in HTTP File Server which could lead to remote command-execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: RealPlayer ActiveX CDDA 2	This signature detects attempts to exploit a remote code execution vulnerability in RealPlayer.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: RealPlayer .rmp Buffer Overflow	This signature detects attempts to exploit a buffer overflow vulnerability in RealPlayer by crafting a malicious .rmp file.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: rConfig Command Execution CVE-2019-16662	This signature detects attempts to exploit a remote code execution vulnerability in rConfig.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Ransom.Gen Download 3	This signature detects Ransom malware activity on the infected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Red Exploit Kit Website 5	This signature detects attempts to download exploits from a malicious toolkit which may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: RealPlayer "RMP" File Processing CVE-2013-6877	This signature detects an attempt of levergaing a 'RMP' file processing heap buffer overflow in RealPlayer which may leads to arbitrary code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Ransom.Gen Download	This signature detects Ransom malware activity on the infected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack : Redkit Exploit Website 2	This signature detects attempts to download exploits from Redkit toolkit that may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Ransom.Gen Download 2	This signature detects Ransom malware activity on the infected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Ransom.Enciphered Activity	This signature detects Ransom malware activity on the infected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Ransom.Cerber Download Request 3	This signature detects Ransom malware activity on the infected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PWDumpX Remote Access Activity 1	This signature detects unclassified Trojan activity on the compromised computer.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PUP.SearchProtect Download	This signature will detect attempts to download Potentially Unwanted Program - SearchProtect.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PUP/Adware/Fake Application Download 5	This signature detects a file installer download which are associated with adware.	Severity: Low	This attack poses a minor threat. Corrective action may not be possible or is not required.
Web Attack: Pulse Secure SSL VPN File Disclosure CVE-2019-11510	This signature detects the attempt to exploit vulnerability on the affected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Quicktime RTSP URI BO	This signature detects attempts to exploit a vulnerability in Apple QuickTime that allows an attacker to execute arbitrary code.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PUP/Adware/Fake Application Download	This signature detects a file installer download which are associated with adware.	Severity: Low	This attack poses a minor threat. Corrective action may not be possible or is not required.
Web Attack: ProPack Exploit Kit Download	This signature detects attempts to download exploits from a malicious toolkit which may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PUP/Adware/Fake Application Download 4	This signature detects a file installer download which are associated with adware.	Severity: Low	This attack poses a minor threat. Corrective action may not be possible or is not required.
Web Attack: PHPUnit RCE CVE-2017-9841	This signature detects attempts to exploit a remote code execution vulnerability in PHPUnit.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Private Exploit Kit Website	This signature detects attempts to download exploits from a malicious toolkit which may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PhpWiki Ploticus CVE-2014-5519	This signature detects attempts of leveraging a command injection vulnerability in PhpWiki Ploticus module which could lead to system compromise.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Pimcore CVE-2019-10867	This signature detects the attempt to exploit Code Execution vulnerability on the affected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PHP Shell Upload 7	This signature detects PHP shell uploads and PHP shell commands sent to web servers.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Quest Intrust RCE CVE-2012-5896 2	This signature detects an attempt to exploit a remote code execution vulnerability in Quest Intrust.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Plesk Command Injection	This signature detects attempts to exploit php-cgi information disclosure vulnerability	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PHP Shell Upload 2	This signature detects PHP shell uploads and PHP shell commands sent to web servers.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PhpThumb Command Injection CVE-2010-1598	This signature detects attempts to exploit a command injection vulnerability in phpThumb.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PHP Shell Upload 4	This signature detects PHP shell uploads and PHP shell commands sent to web servers.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PHP Shell Upload	This signature detects PHP shell uploads and PHP shell commands sent to web servers.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PHP Shell Command Execution 7	This signature detects PHP shell uploads and PHP shell commands sent to web servers.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PHP Object Injection Attempt 2	This signature detects PHP Object Injection attempts.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: phpMyAdmin RFI CVE-2018-12613	This signature detects attempts to exploit a remote file inclusion vulnerability in phpMyAdmin.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PHPMoAdmin Remote Code Execution CVE-2015-2208	This signature detects the attempt to exploit Remote Code Execution Vulnerability on the affected machines.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PHP Brobot Activity 3	This signature detects PHP Brobot Activity in the system which can lead to compromised networks, file execution and data leakage of confidential information.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PHP CGI CVE-2012-1823 2	This signature dectects attempts to exploit a vulnerability in PHP CGI which could result to remote code execution	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PHPMoAdmin RCE CVE-2015-2208	Invalidated POST parameter 'object' allow attacker run arbitrary code.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PHP CVE-2019-11043	This signature detects the attempt to exploit Remote Code Execution vulnerability on the affected products.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PhpCollab Unrestricted File Upload CVE-2017-6090	This signature detects attempts to exploit an unrestricted file upload vulnerability in PhpCollab.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PHP Brobot Activity 1	This signature detects PHP Brobot Activity in the system which can lead to compromised networks, file execution and data leakage of confidential information.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Phoenix Toolkit Website 2	This signature detect attempts to download exploits from a malicious toolkit which may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Phoenix Toolkit Website 3	Phoenix is an attack toolkit that allows the remote attacker to perform various malicious actions on the compromised computer.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Phoenix Toolkit Payload Download	This signature detects attempts to download exploits from a malicious toolkit which may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PDFCool Studio CVE-2013-4986	This signature detects an attempt of leveraging a stack buffer overflow vulnerability in PDFCool Studio which may leads to arbitrary code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PcVue ActiveX Control CVE-2011-4044	This signature detects an attempt to exploit a remote code execution vulnerability in PcVue ActiveX control.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Payload Magnitude Exploit Kit 2	This signature detects the attacks from Magnitude Exploit Kit which may compromise a computer through various vendor vulnerabilities.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: PcVue ActiveX Control CVE-2011-4044 2	This signature detects an attempt to exploit a remote code execution vulnerability in PcVue ActiveX control.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Passwd File Download Attempt	This signature detects an attempt to access the /etc/passwd file directly through an HTTP request.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: OXID eShop Pre-Auth SQL Injection	This signature detects the attempt to exploit SQL injection vulnerability on the affected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: OSX.MacKeeper Download 2	This signature detects OSX.Trojan.Gen activity on the infected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Orange Livebox ADSL Modem CVE-2018-20377	This signature detects attempts to exploit an information disclosure vulnerability in Orange Livebox ADSL modem.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Orbit Downloader URL Unicode CVE-2008-1602	Orbit downloader url unicode conversion buffer overflow.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle WebLogic RCE CVE-2017-10271	This signature detects attempts to exploit a remote code execution vulnerability in Oracle WebLogic server.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Weblogic Remote Code Execution CVE-2019-2618	This signature detects attempts to exploit a remote code execution vulnerability in Oracle Weblogic.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Weblogic RCE CVE-2018-2894	This signature detects attempts to exploit a remote code execution vulnerability in Oracle Weblogic server.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle WebCenter CVE-2013-1559	This signature detects an attempt to exploit a remote code execution vulnerability in Oracle WebCenter Content ActiveX Control which could result a remote code execution or cause a denial-of-service.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: OSX.MacKeeper Download 3	This signature detects OSX.Trojan.Gen activity on the infected machine.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: OTRS Help Desk CVE 2017 9324 2	This signature detects Security Bypass Vulnerability in OTRS Help Desk which allows to bypass certain security restrictions and perform unauthorized actions.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle WebCenter Capture CVE-2013-1516 2	This signature detects an attempt to exploit a vulnerability in Oracle WebCenter Capture which could result in remote code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle WebCenter Capture CVE-2013-1516	This signature detects an attempt to exploit a vulnerability in Oracle WebCenter Capture which could result in remote code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Java SE CVE-2013-2463	This signature detects attempts to exploit a remote code execution vulnerability in Oracle Java SE.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Java SE CVE-2013-2470	This signature detects attempts to exploit a memory corruption vulnerability in Oracle Java Runtime Environment.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Java SE CVE-2013-2465 3	This signature detects attempts to exploit a remote code execution vulnerability in Oracle Java SE.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Java SE CVE-2013-2465 2	This signature detects attempts to exploit a vulnerability in Java Runtime Environment which could result in remote code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Java CVE-2013-5838	This signature detects attempts to download malicious JAR files.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Java Rhino Script Engine CVE-2011-3544 3	This signature detects attempts to exploit Rhino Script Engine Remote Code Execution Vulnerability.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Java CVE-2013-1491	This signature detects an attempt to exploit a vulnerability in Java which may result in remote code execution.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Java Rhino Script Engine CVE-2011-3544	This signature detects attempts to exploit Rhino Script Engine Remote Code Execution Vulnerability.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Java Rhino Script Engine CVE-2011-3544 5	This signature detects attempts to exploit Rhino Script Engine Remote Code Execution Vulnerability.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Forms and Reports CVE-2012-3153	This signature detects an attempt of leveraging vulnerability in Oracle Reports to get remote code execution on the affected host.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Autovue SaveViewStateToFile	This signature detects attempts to exploit  file overwrite in Oracle AutoVue	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Forms 10g CVE-2014-4278	This signature detects attempts of leveraging a vulnerability in Oracle Applications Technology Stack which could lead to system compromise.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
Web Attack: Oracle Hyperion Tlist6 SaveData	This signature detects attempts to exploit Remote Code Execution in Oracle Hyperion financial management.	Severity: High	This attack could pose a serious security threat. You should take immediate action to stop any damage or prevent further damage from happening.
